10,1000,2.605e+05,2.805e+05,10,2.605e+05,5,3,11421,1
10,1000,2.705e+05,2.905e+05,10,2.705e+05,5,3,11682,1
10,1000,2.805e+05,3.005e+05,10,2.805e+05,5,3,11979,1
100,10000,500,20500,200,1500,4.06,3,43.816,1
100,10000,10500,30500,100,10500,4.29,3,4145.9,1
100,10000,20500,40500,100,20500,5,3,6283.9,1
100,10000,30500,50500,100,30500,5,3,6895.7,1
100,10000,40500,60500,100,40500,5,3,7789,1
100,10000,50500,70500,100,50500,5,3,8624.3,1
100,10000,60500,80500,100,60500,5,3,9390.8,1
100,10000,70500,90500,100,70500,5,3,10027,1
100,10000,80500,1.005e+05,100,80500,5,3,10929,1
100,10000,90500,1.105e+05,100,90500,5,3,12131,1
100,10000,1.005e+05,1.205e+05,100,1.005e+05,5,3,12740,1
100,10000,1.105e+05,1.305e+05,100,1.105e+05,5,3,13105,1
100,10000,1.205e+05,1.405e+05,100,1.205e+05,5,3,13589,1
100,10000,1.305e+05,1.505e+05,100,1.305e+05,5,3,14275,1
100,10000,1.405e+05,1.605e+05,100,1.405e+05,5,3,15148,1
100,10000,1.505e+05,1.705e+05,100,1.505e+05,5,3,16141,1
100,10000,1.605e+05,1.805e+05,100,1.605e+05,5,3,17173,1
100,10000,1.705e+05,1.905e+05,100,1.705e+05,5,3,18163,1
100,10000,1.805e+05,2.005e+05,100,1.805e+05,5,3,19057,1
100,10000,1.905e+05,2.105e+05,100,1.905e+05,5,3,19826,1
100,10000,2.005e+05,2.205e+05,100,2.005e+05,5,3,20467,1
100,10000,2.105e+05,2.305e+05,100,2.105e+05,5,3,20995,1
100,10000,2.205e+05,2.405e+05,100,2.205e+05,5,3,21432,1
100,10000,2.305e+05,2.505e+05,100,2.305e+05,5,3,21803,1
100,10000,2.405e+05,2.605e+05,100,2.405e+05,5,3,22132,1
100,10000,2.505e+05,2.705e+05,100,2.505e+05,5,3,22440,1
100,10000,2.605e+05,2.805e+05,100,2.605e+05,5,3,22749,1
100,10000,2.705e+05,2.905e+05,100,2.705e+05,5,3,23080,1
100,10000,2.805e+05,3.005e+05,100,2.805e+05,5,3,23457,1
1000,1e+05,500,20500,1000,500,4.24,3,1546.8,1
1000,1e+05,10500,30500,1000,10500,5,3,17331,1
1000,1e+05,20500,40500,1000,20500,5,3,19050,1
1000,1e+05,30500,50500,1000,30500,5,3,20269,1
1000,1e+05,40500,60500,1000,40500,5,3,21420,1
1000,1e+05,50500,70500,1000,50500,5,3,22372,1
1000,1e+05,60500,80500,1000,60500,5,3,23162,1
1000,1e+05,70500,90500,1000,70500,5,3,23812,1
1000,1e+05,80500,1.005e+05,1000,80500,5,3,24771,1
1000,1e+05,90500,1.105e+05,1000,90500,5,3,25916,1
1000,1e+05,1.005e+05,1.205e+05,1000,1.005e+05,5,3,26403,1
1000,1e+05,1.105e+05,1.305e+05,1000,1.105e+05,5,3,26716,1
1000,1e+05,1.205e+05,1.405e+05,1000,1.205e+05,5,3,27179,1
1000,1e+05,1.305e+05,1.505e+05,1000,1.305e+05,5,3,27854,1
1000,1e+05,1.405e+05,1.605e+05,1000,1.405e+05,5,3,28713,1
1000,1e+05,1.505e+05,1.705e+05,1000,1.505e+05,5,3,29682,1
1000,1e+05,1.605e+05,1.805e+05,1000,1.605e+05,5,3,30675,1
1000,1e+05,1.705e+05,1.905e+05,1000,1.705e+05,5,3,31613,1
1000,1e+05,1.805e+05,2.005e+05,1000,1.805e+05,5,3,32445,1
1000,1e+05,1.905e+05,2.105e+05,1000,1.905e+05,5,3,33148,1
1000,1e+05,2.005e+05,2.205e+05,1000,2.005e+05,5,3,33725,1
1000,1e+05,2.105e+05,2.305e+05,1000,2.105e+05,5,3,34192,1
1000,1e+05,2.205e+05,2.405e+05,1000,2.205e+05,5,3,34573,1
1000,1e+05,2.305e+05,2.505e+05,1000,2.305e+05,5,3,34893,1
1000,1e+05,2.405e+05,2.605e+05,1000,2.405e+05,5,3,35175,1
1000,1e+05,2.505e+05,2.705e+05,1000,2.505e+05,5,3,35442,1
1000,1e+05,2.605e+05,2.805e+05,1000,2.605e+05,5,3,35716,1
1000,1e+05,2.705e+05,2.905e+05,1000,2.705e+05,5,3,36019,1
1000,1e+05,2.805e+05,3.005e+05,1000,2.805e+05,5,3,36381,1
1,1082,2500,4500,110,2563,4.029,3,9.2436,1
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
